,sentimentannotation,sentence,category,rule_scores,sentimentclass
167,0,Linda Haglund sade att hon var oskyldig och hennes tränare erkände att det var han som gjort fel .,8 Sidor,1,"[nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan]"
168,0,Ingen vet hur mycket det kommer att kosta att bygga upp New Orleans .,8 Sidor,1,"[nan, 0.0, nan, nan, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan]"
169,0,Fram till 1010 ska regeringen lägga nästan 8 miljarder kronor på vägar och järnvägar .,8 Sidor,0,"[nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
170,1,EU vill att Europas städer ska få bättre skydd mot terrorister .,8 Sidor,1,"[nan, 0.0, nan, nan, 0.0, 0.0, 1.0, 1.0, 1.0, nan, -1.0, nan]"
171,0,I vintras gjorde vi en intervju med Cecilia Wikström .,8 Sidor,0,"[nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
172,1,Då var det världens största fartyg .,8 Sidor,0,"[nan, 0.0, nan, 0.0, 0.0, 0.0, nan]"
173,1,År 1958 kom Sverige tvåa .,8 Sidor,0,"[0.0, nan, 0.0, nan, 0.0, nan]"
174,−1,Många människor flydde från det kommunistiska Östtyskland till Västtyskland .,8 Sidor,-1,"[nan, 0.0, -1.0, nan, nan, 0.0, nan, nan, nan, nan]"
175,−1,De är arga för att ett gammalt fartyg som Prestige användes för att köra olja .,8 Sidor,0,"[nan, 0.0, -1.0, nan, nan, nan, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, nan]"
176,1,En av sakerna hon kämpat för är att kvinnor ska få köra bil i landet .,8 Sidor,1,"[nan, nan, 0.0, nan, 1.0, nan, 0.0, nan, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan]"
177,−1,Minst tio personer i två byar har blivit dödade .,8 Sidor,-1,"[nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, -1.0, nan]"
178,0,Din förening kan nu räknas som ett parti .,8 Sidor,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, nan]"
179,−1,Det är vanligt att Nordkorea hotar med vapen för att få hjälp med pengar.,8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, -1.0, nan, 0.0, nan, nan, 1.0, 1.0, nan, 0.0, nan]"
180,−1,Den brittiska regeringen är säker på att det var Ryssland som försökte döda dem .,8 Sidor,0,"[nan, 0.0, 0.0, 0.0, 1.0, nan, nan, nan, 0.0, nan, nan, 0.0, -1.0, nan, nan]"
181,−1,Det är inte första gången som det blir våldsamt på matcher i fotboll .,8 Sidor,-1,"[nan, -0.0, nan, 0.0, -0.0, nan, nan, 0.0, -1.0, nan, 0.0, nan, 0.0, nan]"
182,1,Stina Nilsson var bäst av svenskorna .,8 Sidor,1,"[nan, nan, 0.0, 1.0, nan, 0.0, nan]"
183,−1,Hur olyckan kunde hända är fortfarande oklart .,8 Sidor,-1,"[nan, -1.0, 0.0, 0.0, 0.0, nan, -1.0, nan]"
184,0,Egyptens militärer säger att de ska ingripa och stoppa protesterna om inte regeringen och poliserna gör det .,8 Sidor,-1,"[nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, -1.0, nan, nan, -0.0, nan, -0.0, 0.0, nan, nan]"
185,−1,Men vem bryr sig när han slår så fina passningar .,8 Sidor,0,"[nan, nan, 0.0, nan, nan, nan, -1.0, nan, 1.0, 0.0, nan]"
186,0,Hon heter Ameenah Gurib-Fakim .,8 Sidor,0,"[nan, 0.0, nan, nan, nan]"
187,1,EU-kommissionen kan bli nöjd om länderna till exempel höjer skatten för att få in mer pengar .,8 Sidor,1,"[0.0, 1.0, 0.0, 1.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, nan, 0.0, nan]"
188,−1,Då är risken att smittan blir ännu mer spridd .,8 Sidor,-1,"[nan, 0.0, -1.0, nan, -1.0, 0.0, nan, nan, 0.0, nan]"
189,0,Tysken Stefan W Hell delar priset med Eric Betzig och William E Moerner från USA .,8 Sidor,1,"[0.0, nan, nan, nan, 0.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
190,−1,Experterna vill inte att vi ska resa till eller från Stockholm och andra stora städer .,8 Sidor,-1,"[-1.0, -0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan]"
191,0,Det har snöat mycket i västra Sverige under natten till tisdag .,8 Sidor,0,"[nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
192,−1,Linda Haglund sade att hon var oskyldig och hennes tränare erkände att det var han som gjort fel .,8 Sidor,1,"[nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan]"
193,0,Ingen vet hur mycket det kommer att kosta att bygga upp New Orleans .,8 Sidor,1,"[nan, 0.0, nan, nan, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan]"
194,0,Fram till 1010 ska regeringen lägga nästan 8 miljarder kronor på vägar och järnvägar .,8 Sidor,0,"[nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
195,1,EU vill att Europas städer ska få bättre skydd mot terrorister .,8 Sidor,1,"[nan, 0.0, nan, nan, 0.0, 0.0, 1.0, 1.0, 1.0, nan, -1.0, nan]"
196,0,I vintras gjorde vi en intervju med Cecilia Wikström .,8 Sidor,0,"[nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
197,0,EU säger att regeringen bestämmer för mycket över domstolarna .,8 Sidor,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan]"
198,1,Pengarna ska se till att det blir mer ordning och reda i skolan .,8 Sidor,1,"[0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, 1.0, nan, nan, nan, 0.0, nan]"
199,1,Att vi har bra jämställdhet är också bra för att få bättre ekonomi i ett land .,8 Sidor,1,"[nan, nan, 0.0, 1.0, 1.0, 0.0, nan, 1.0, nan, nan, 1.0, 1.0, 0.0, nan, nan, 0.0, nan]"
200,−1,Det är svårare än tidigare för studenter att hitta bostad .,8 Sidor,-1,"[nan, 0.0, -1.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
201,0,Vad händer med den som blir sjuk ?,8 Sidor,-1,"[nan, 0.0, nan, nan, nan, 0.0, -1.0, nan]"
202,−1,Taylor Michell vandrade ensam när de två vargarna anföll henne .,8 Sidor,-1,"[nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, -1.0, nan, nan]"
203,0,Tingsrätten dömde Mijailovic till livstids fängelse för mordet på utrikesminister Anna Lindh .,8 Sidor,-1,"[0.0, -1.0, nan, nan, 0.0, -1.0, nan, -1.0, nan, 0.0, nan, nan, nan]"
204,0,"Det hände nyligen när folk protesterade mot att Förenta nationerna , FN , finns i landet .",8 Sidor,-1,"[nan, 0.0, nan, nan, 0.0, -1.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
205,−1,Där orkanen dragit fram har hus och vägar förstörts .,8 Sidor,-1,"[nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, -1.0, nan]"
206,0,"Möter jag någon jag känner måste jag hålla avstånd , samtidigt kan det vara mycket ljud runt omkring , säger Paulina Palm .",8 Sidor,0,"[0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan]"
207,0,Hagamannen tänker bo i Umeå när han släpps fri .,8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 1.0, nan]"
208,0,Verkets siffror visar också att färre människor dör i olyckor på jobbet .,8 Sidor,-1,"[0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, -1.0, nan, -1.0, nan, 0.0, nan]"
209,−1,Han säger att rebellerna har tagit omkring 400 fångar .,8 Sidor,-1,"[nan, 0.0, nan, -1.0, 0.0, 0.0, nan, nan, -1.0, nan]"
210,−1, Han är en farlig motståndare .,8 Sidor,-1,"[nan, 0.0, nan, -1.0, -1.0, nan]"
211,−1,Det har blivit vanligare med skjutningar och mord i de stora städerna i Sverige .,8 Sidor,-1,"[nan, 0.0, 0.0, 0.0, nan, -1.0, nan, -1.0, nan, nan, 0.0, 0.0, nan, nan, nan]"
212,0,Dackarna och Västervik ska tävla i två matcher i finalen .,8 Sidor,0,"[nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
213,0,Efter två perioder ledde Kanada bara med 1-0 och svenskarna jagade ett mål .,8 Sidor,0,"[nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan]"
214,−1,Han misstänks för att ha hjälpt en knarkliga att ta in knark i Sverige .,8 Sidor,-1,"[nan, -1.0, nan, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, -1.0, nan, nan, nan]"
215,0,Sveriges regering vill ha en skatt på flygresor .,8 Sidor,0,"[nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
216,0,"Då hinner de inte med ett val också , säger Åsa Fahlén på Lärarnas Riksförbund .",8 Sidor,0,"[nan, -0.0, nan, nan, nan, nan, 0.0, nan, nan, -0.0, nan, nan, nan, 0.0, 0.0, nan]"
217,0,Det är en ovanligt okänd person som blir chef för Skansen .,8 Sidor,0,"[nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan]"
218,0,Olafur Gudmundsson från Kristianstad med bollen i finalen mot Alingsås .,8 Sidor,0,"[nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan]"
219,0,William och Kate åkte till sjukhuset tidigt på måndagsmorgonen .,8 Sidor,0,"[nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan]"
220,−1,88-årige Noun Chea och 83-årige Khieu Samphan döms till fängelse resten av livet .,8 Sidor,-1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, -1.0, 0.0, nan, 0.0, nan]"
221,−1,Ett tåg med passagerare blev fast i Gävle .,8 Sidor,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan]"
222,1,Det kan betyda att färre får hudcancer i framtiden .,8 Sidor,0,"[nan, 0.0, 0.0, nan, 0.0, 1.0, -1.0, nan, 0.0, nan]"
223,0,Nu ska domstolen titta på advokatens anmälan och undersöka vad som hänt .,8 Sidor,0,"[nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
224,0,Han ska också betala en halv miljon kronor till Andreas Danmans familj .,8 Sidor,0,"[nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
225,0,Hon vill också att sexsäljare ska behandlas som andra yrkesgrupper .,8 Sidor,0,"[nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan]"
226,1,Regeringen har också tidigare sagt att de vill ordna lätta jobb i kommuner och landsting till de här personerna .,8 Sidor,1,"[0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 1.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
227,−1,Explosionen ska ha varit nära Taksimtorget .,8 Sidor,-1,"[-1.0, 0.0, 0.0, 0.0, 0.0, nan, nan]"
228,1,Vi vill också satsa en miljard kronor så att föräldrarna får ut 90 procent av lönen de månaderna .,8 Sidor,1,"[nan, 0.0, nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
229,0,Nu ska en åklagare undersöka vad som har hänt .,8 Sidor,0,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan]"
230,1,Zlatan var matchens stora lirare .,8 Sidor,-1,"[nan, 0.0, 0.0, 0.0, -1.0, nan]"
231,0,De flesta holländare vill nu göra det svårare för invandrare att komma till Holland .,8 Sidor,-1,"[nan, nan, 0.0, 0.0, nan, 0.0, nan, -1.0, nan, 0.0, nan, 0.0, nan, nan, nan]"
232,1,Presidenten säger att Mohamed Hussein Roble ska jobba med att göra landet bättre och säkrare .,8 Sidor,1,"[0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 1.0, nan, 1.0, nan]"
233,1,Och de fick hjälp av stora företag som Facebook och Google .,8 Sidor,1,"[nan, nan, 1.0, 1.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan]"
234,1,"Europeiska Unionen , EU , har nu kommit överens om flera saker .",8 Sidor,0,"[0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
235,0,Men Ryssland fortsätter att säga stopp till att släppa fram båtar .,8 Sidor,0,"[nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan]"
236,−1,Tre Kronor var på väg mot ett misslyckande i ishockey-VM .,8 Sidor,-1,"[nan, nan, 0.0, nan, 0.0, nan, nan, -1.0, nan, nan, nan]"
237,1,Integrationspolitiken har de senaste decennierna fokuserat på att vilket jobb som helst är ett bra jobb för utlandsutbildade .,Dagens arena,1,"[0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 1.0, 0.0, nan, nan, nan]"
238,0,"Det finns gott om lämpliga , demokratiskt sinnade aktörer att stödja , och deras behov är som sagt omfattande .",Dagens arena,1,"[nan, 0.0, 1.0, nan, 1.0, nan, 1.0, 0.0, 0.0, nan, 1.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan]"
239,0,De tvingas att fatta tuffare beslut än vad de skulle önska i någon sorts ideal värld .,Dagens arena,1,"[nan, -1.0, nan, 1.0, 1.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 1.0, 0.0, nan]"
240,0,"Om AD dömer till fackets och den uppsagdas fördel får personen utöver skadestånd också innestående lön under den tid som tvisten pågått och kan få behålla jobbet, och arbetstagaren kan precis som idag köpas ut av arbetsgivaren om denne inte vill ha hen tillbaka.",Dagens arena,0,"[nan, nan, -1.0, nan, 0.0, nan, nan, 0.0, 1.0, 1.0, 0.0, nan, -1.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, -1.0, 0.0, nan, 0.0, 1.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, -0.0, -0.0, 0.0, nan, nan]"
241,0,Socialdemokraterna ligger bakom 1900-talets stora jämställdhetsreformer men kampen för det jämlika och jämställda samhället måste fortsätta .,Dagens arena,1,"[0.0, 0.0, nan, 0.0, 0.0, nan, nan, 1.0, nan, nan, 1.0, nan, 1.0, 0.0, 0.0, 0.0, nan]"
242,0," Arbetet måste injiceras både med väldigt tydliga insatser som går att mäta och följa upp , samtidigt som det är ett långsiktigt och outtröttligt arbete som såväl arbetsgivare som fackförbund måste orka driva .",Dagens arena,1,"[0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 1.0, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan]"
243,0,"Hotell- och restaurangfacket ( HRF ) anser att fackförbunden bör få någon form av ersättning för den extra arbetsbörda det innebär att lämna uppgifter till myndigheter , något de i sig menar är viktigt och en förutsättning för reformen .",Dagens arena,1,"[0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, nan, 1.0, -1.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 1.0, nan, nan, 0.0, nan, 0.0, nan]"
244,0,I Uppland och på Gotland fick många skolbarn ledigt när deras skolor höll stängt .,8 Sidor,1,"[nan, nan, nan, nan, nan, 1.0, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, 0.0, nan]"
245,0,Tidigare har Nicklas Lidström lett Detroit till seger år 1008 .,8 Sidor,1,"[nan, 0.0, nan, nan, 1.0, nan, nan, 1.0, 0.0, nan, nan]"
246,0,"Människor från Norge , Island , Storbritannien , Schweiz och Liechtenstein får också komma .",8 Sidor,1,"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, nan]"
247,0,Men i sitt tal berömde han Sverigedemokraterna för att de inte vill öka invandringen .,8 Sidor,1,"[nan, nan, nan, 0.0, 1.0, nan, 0.0, nan, nan, nan, nan, -0.0, -0.0, 0.0, nan]"
248,0,"Så länge ett barn får behandling ska föräldrarna få ledigt , tycker regeringen .",8 Sidor,1,"[nan, nan, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 0.0, nan]"
249,1,Personer från Afghanistan var den grupp som lyckades bäst med att hitta jobb .,8 Sidor,1,"[0.0, nan, nan, 0.0, nan, 0.0, nan, 1.0, 1.0, nan, nan, 0.0, 0.0, nan]"
250,0, Vi fick höra nyheten i söndags av männens föräldrar .,8 Sidor,1,"[nan, 1.0, 0.0, 1.0, nan, 0.0, nan, 0.0, 0.0, nan]"
251,−1,Det kan vara fler döda .,8 Sidor,0,"[nan, 1.0, 0.0, nan, -1.0, nan]"
252,0,Grekland regering ska spara pengar bland annat genom att höja pensionsåldern och ge mindre pengar till försvaret .,8 Sidor,1,"[nan, 0.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan]"
253,−1,Sverige fick ingen medalj i VM i handboll för herrar .,8 Sidor,0,"[nan, 1.0, nan, -1.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
254,−1,De måste genast få hjälp för att klara sig .,8 Sidor,1,"[nan, 0.0, nan, 1.0, 1.0, nan, nan, 1.0, nan, nan]"
255,0,De ska också undersöka om sådana läger för flyktingar också skulle kunna vara utanför EU .,8 Sidor,1,"[nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, 0.0, nan, nan, nan]"
256,0,Socialdemokraternas ledare Stefan Löfven får mer tid på sig att hitta stöd för att bli statsminister .,8 Sidor,1,"[0.0, 0.0, nan, nan, 1.0, nan, 0.0, nan, nan, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, nan]"
257,1,Miljöpartiet Alla människor har samma värde .,8 Sidor,1,"[nan, nan, 0.0, 0.0, nan, 1.0, nan]"
258,1," Fler människor ska få jobb , det är viktigast för regeringen .",8 Sidor,1,"[nan, 0.0, 0.0, 1.0, 0.0, nan, nan, 0.0, 1.0, nan, 0.0, nan]"
259,0, Kan du komma hem utan att smitta andra ?,8 Sidor,0,"[0.0, nan, 1.0, nan, nan, nan, -1.0, 0.0, nan]"
260,1,Ibland lyckas Nigerias soldater befria terroristernas fångar .,8 Sidor,0,"[nan, 1.0, nan, 0.0, 1.0, -1.0, -1.0, nan]"
261,−1,"De kidnappar , torterar och dödar oskyldiga människor , säger experterna i HRW .",8 Sidor,-1,"[nan, -1.0, nan, -1.0, nan, -1.0, 1.0, 0.0, nan, 0.0, 1.0, nan, nan, nan]"
262,0,Colombias regering säger att landet måste få försvara sig mot gerillan .,8 Sidor,1,"[nan, 0.0, 0.0, nan, 0.0, 0.0, 1.0, 1.0, nan, nan, -1.0, nan]"
263,1,Det firades med en stor fest i Stockholm på söndagen .,8 Sidor,1,"[nan, 1.0, nan, nan, 0.0, 1.0, nan, nan, nan, 0.0, nan]"
264,0,Saab-arbetarna får vänta några veckor till innan de vet hur det går .,8 Sidor,1,"[nan, 1.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 1.0, nan]"
265,0,Det är också viktigt att samarbeta med andra länder om att få bort olagliga vapen .,8 Sidor,1,"[nan, 0.0, nan, 1.0, nan, 1.0, nan, 0.0, 0.0, nan, nan, 1.0, nan, -1.0, 0.0, nan]"
266,0,Stefan Löfven sade att han kan samarbeta med alla partier utom Sverigedemokraterna .,8 Sidor,1,"[nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, 0.0, nan]"
267,0,Många irakier är glada över att Saddam Hussein är borta .,8 Sidor,1,"[nan, 0.0, 0.0, 1.0, nan, nan, nan, nan, 0.0, nan, nan]"
268,1,Sverige tog guld i mixedstafetten där det var två män och två kvinnor med i laget .,8 Sidor,1,"[nan, 0.0, 1.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan]"
269,1,"Alla jublade , hurrade och dansade när de fick veta att presidenten hade lämnat ifrån sig makten .",8 Sidor,1,"[nan, 1.0, nan, 1.0, nan, 0.0, nan, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0, -1.0, nan, 0.0, nan]"
270,1," Det är ett fint pris som visar att du har gjort något bra , säger Dejan Kulusevski .",8 Sidor,1,"[nan, 0.0, nan, 1.0, 0.0, nan, 1.0, nan, nan, 0.0, 0.0, nan, 1.0, nan, 0.0, 1.0, nan, nan]"
271,−1,SJ och Trafikverket tror att tågen kommer att kunna köra igen först på måndag den 1 juni .,8 Sidor,1,"[nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan]"
272,1,Partiet vill att alla samer ska ha rätt till jakt och fiske .,8 Sidor,1,"[0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 1.0, nan, 0.0, nan, 0.0, nan]"
273,0,Lagen gör att han kan fortsätta som president i två perioder till .,8 Sidor,1,"[0.0, 0.0, nan, nan, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan]"
274,1,Experter vet att den här gasen finns på jorden och att det är ett tecken på att det finns liv .,8 Sidor,1,"[1.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan]"
275,0,Men experter tror inte att det stämmer .,8 Sidor,-1,"[nan, -1.0, -0.0, nan, nan, nan, 0.0, nan]"
276,0,På festen träffade Strache personer som han trodde arbetade åt rika ryska affärsmän .,8 Sidor,1,"[nan, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 1.0, 0.0, 0.0, nan]"
277,1,"Jodå , Sverige vann den första matchen i handbolls-EM . Sverige vann en säker seger över Ukraina med 31-15 .",8 Sidor,1,"[nan, nan, nan, 1.0, nan, nan, 0.0, nan, nan, nan, nan, 1.0, nan, 1.0, 1.0, nan, nan, nan, nan, nan]"
278,0,"Men de här eleverna behöver riktiga lektioner med utbildade lärare , säger hon .",8 Sidor,1,"[nan, nan, nan, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan]"
279,1,"Vaccinet är säkert och det är mycket bra , säger EUs experter .",8 Sidor,1,"[1.0, 0.0, 1.0, nan, nan, 0.0, nan, 1.0, nan, 0.0, nan, 1.0, nan]"
280,0,Därför kan en del soldater få åka hem .,8 Sidor,1,"[nan, 1.0, nan, 0.0, 0.0, 1.0, 0.0, nan, nan]"
281,1,Skolmaten kommer att bli bättre .,8 Sidor,1,"[0.0, 1.0, nan, 0.0, 1.0, nan]"
282,0,Om vi får in fler svar kommer vi att lägga till dem senare .,8 Sidor,1,"[nan, nan, 1.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, nan, nan, nan]"
283,1,De hoppas att det ska minska risken för att smittan sprider sig i Sverige .,8 Sidor,-1,"[nan, 1.0, nan, nan, 0.0, 0.0, -1.0, nan, nan, -1.0, 0.0, nan, nan, nan, nan]"
284,1, Vi känner oss hedrade .,8 Sidor,1,"[nan, 0.0, nan, 1.0, nan]"
285,−1,De har inte kunnat träffa alla sina kompisar .,8 Sidor,1,"[nan, -0.0, nan, -0.0, 0.0, nan, nan, 1.0, nan]"
286,1,Sara Lidman är känd för sitt vackra språk och för att hon vågade säga vad hon tyckte .,8 Sidor,1,"[nan, nan, 0.0, 0.0, nan, nan, 1.0, 0.0, nan, nan, nan, nan, 1.0, 0.0, nan, nan, 0.0, nan]"
287,0,Donald Trump vann valet och blir USAs nya president .,8 Sidor,1,"[nan, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
288,1,"Det här kommer att bli en riktig match , sa han och menade att partierna verkligen måste visa vilken politik som är bäst .",8 Sidor,1,"[nan, nan, 0.0, nan, 0.0, nan, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, 1.0, nan]"
289,1,I tisdags blev alla utom två personer räddade ur gruvan .,8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, nan, 0.0, 1.0, nan, 0.0, nan]"
290,0,Det är särskilt viktigt för folk som riskerar att bli svårt sjuka av viruset .,8 Sidor,-1,"[nan, 0.0, nan, 1.0, nan, 0.0, nan, -1.0, nan, 0.0, -1.0, -1.0, nan, nan, nan]"
291,1,Frances McDormand fick pris som bästa skådespelerska .,8 Sidor,1,"[nan, nan, 1.0, 0.0, nan, 1.0, 0.0, nan]"
292,0,"Andra som fått sina internet-sidor angripna av Wikileaks vänner är bankkortsföretagen Visa och Mastercard , advokaten Claes Borgström och den svenska regeringen .",8 Sidor,1,"[nan, nan, 1.0, nan, nan, -1.0, nan, nan, 1.0, 0.0, nan, 1.0, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan]"
293,1,Fyra svenska NHL-spelare är klara för VM .,8 Sidor,1,"[nan, 0.0, nan, 0.0, 1.0, nan, nan, nan]"
294,1,Det var första gången i vinter en svensk vann och det var första gången Stina vann .,8 Sidor,1,"[nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, 0.0, nan, 1.0, nan]"
295,0,Viktigast på festen var naturligtvis de som fått Nobelpriset .,8 Sidor,1,"[1.0, nan, 1.0, 0.0, nan, nan, nan, 1.0, 1.0, nan]"
296,0,"Hur pengarna som staten får in ska användas vill Socialdemokraterna berätta senare , säger Magdalena Andersson .",8 Sidor,1,"[nan, 0.0, nan, 0.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan]"
297,−1,Den som blir dömd för brottet kan få fängelse eller böter .,8 Sidor,-1,"[nan, nan, 0.0, -1.0, nan, -1.0, 1.0, 1.0, -1.0, nan, -1.0, nan]"
298,1,Det kan rädda liv .,8 Sidor,0,"[nan, 1.0, -1.0, 0.0, nan]"
299,0,Kanada är storfavorit till att vinna guldet i junior-VM . I dag torsdag spelar Sverige sin andra match i VM .,8 Sidor,1,"[nan, 0.0, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan]"
